label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.40971899032592773,0.785875678062439,2.664943288266386e-08,0.4748535454273224,0.7456544637680054,-0.028925936669111252,0.5076191425323486,0.648973822593689,-0.049810949712991714,0.5047538876533508,0.5617569088935852,-0.06889548897743225,0.4834528863430023,0.488402783870697,-0.08893196284770966,0.5341357588768005,0.571297287940979,-0.03984030708670616,0.5349211692810059,0.4703824520111084,-0.08590731024742126,0.528529703617096,0.4024386703968048,-0.12047459185123444,0.5231272578239441,0.33982187509536743,-0.14459003508090973,0.4826904237270355,0.5658836364746094,-0.04503636807203293,0.46454736590385437,0.46903252601623535,-0.10444790869951248,0.4463554620742798,0.5478268265724182,-0.12576356530189514,0.44443070888519287,0.6151612997055054,-0.13062506914138794,0.43171313405036926,0.5744901299476624,-0.054391615092754364,0.4111081063747406,0.49303844571113586,-0.10974098742008209,0.4009719789028168,0.5753399133682251,-0.10714791715145111,0.40461456775665283,0.6383320689201355,-0.09389617294073105,0.38689810037612915,0.5952531695365906,-0.06588756293058395,0.3708409070968628,0.5336357355117798,-0.10914896428585052,0.3636970818042755,0.5876191854476929,-0.10864188522100449,0.3712528347969055,0.6329168677330017,-0.1001819297671318
A,0.3937032222747803,0.7263399362564087,-9.20445231145095e-08,0.45851537585258484,0.6975982189178467,-0.015729477629065514,0.500784158706665,0.6125108003616333,-0.0328516960144043,0.5099732875823975,0.5282154679298401,-0.043995704501867294,0.49953246116638184,0.4587448537349701,-0.05748952180147171,0.5158421397209167,0.5970443487167358,-0.06846550852060318,0.5345363020896912,0.4802776575088501,-0.1044478639960289,0.5368483066558838,0.39998915791511536,-0.13221317529678345,0.5367119908332825,0.3300301432609558,-0.1507868766784668,0.46426400542259216,0.5998260974884033,-0.07128867506980896,0.45404937863349915,0.49686330556869507,-0.09471708536148071,0.4452362358570099,0.44882723689079285,-0.10441303998231888,0.44345375895500183,0.415497362613678,-0.11497709900140762,0.4109049439430237,0.6041228771209717,-0.07270192354917526,0.40686678886413574,0.5132949352264404,-0.09309715777635574,0.4060452878475189,0.46938860416412354,-0.09202641993761063,0.4124504625797272,0.4372648596763611,-0.09283590316772461,0.3661240339279175,0.6097677946090698,-0.07382337749004364,0.36562156677246094,0.5472268462181091,-0.08786368370056152,0.3637005388736725,0.5395920276641846,-0.07851742208003998,0.3667184114456177,0.5378972887992859,-0.07164356857538223
A,0.34691518545150757,0.9001470804214478,8.142890806084324e-08,0.4404245615005493,0.8625032901763916,-0.02592819184064865,0.49373486638069153,0.7479668855667114,-0.03260418772697449,0.5012755393981934,0.6341633200645447,-0.04119925945997238,0.4898303747177124,0.5435904264450073,-0.05194217711687088,0.5126194357872009,0.6788700819015503,0.006537770852446556,0.5349817276000977,0.5857841968536377,-0.02237539552152157,0.5441682934761047,0.5155165791511536,-0.044998589903116226,0.5533407926559448,0.4522794783115387,-0.06307347118854523,0.4453708529472351,0.6369854211807251,-0.003693164559081197,0.4575579762458801,0.5300474166870117,-0.06258072704076767,0.43510323762893677,0.6286293268203735,-0.08569739013910294,0.42163369059562683,0.722870409488678,-0.0850202664732933,0.373045951128006,0.6255742311477661,-0.019321294501423836,0.3871600329875946,0.5295795202255249,-0.08646199107170105,0.37138405442237854,0.6434445381164551,-0.08441787958145142,0.36327511072158813,0.7311400175094604,-0.062752366065979,0.2988327443599701,0.6427698731422424,-0.03610289469361305,0.3154132068157196,0.5692033767700195,-0.08953326940536499,0.30708104372024536,0.6467142105102539,-0.08534513413906097,0.3032648265361786,0.7140193581581116,-0.06878422200679779
A,0.36095350980758667,0.8813788890838623,6.686778419862094e-08,0.45753270387649536,0.8185184001922607,-0.025340095162391663,0.5153815746307373,0.6876428127288818,-0.024865714833140373,0.5240518450737,0.5641142725944519,-0.024995392188429832,0.5135514736175537,0.4824514389038086,-0.026737505570054054,0.491741418838501,0.6101467609405518,0.011215891689062119,0.5202887058258057,0.5340654850006104,-0.013302706182003021,0.5324041843414307,0.4787982702255249,-0.03084447607398033,0.5434794425964355,0.4304213523864746,-0.04404832795262337,0.41554391384124756,0.5828068256378174,0.006858873646706343,0.42563965916633606,0.5031600594520569,-0.048175107687711716,0.4133663773536682,0.6121549606323242,-0.06606056541204453,0.4069990813732147,0.706475555896759,-0.06098208948969841,0.34346622228622437,0.588056206703186,-0.002923143794760108,0.35259824991226196,0.531706690788269,-0.06606157124042511,0.3532830774784088,0.6465640068054199,-0.06239696219563484,0.3529886305332184,0.7282199859619141,-0.039881546050310135,0.27506154775619507,0.6196265816688538,-0.01351466029882431,0.2802543044090271,0.5726560354232788,-0.06249640882015228,0.28644147515296936,0.6552402377128601,-0.05873134359717369,0.2933446168899536,0.7175393104553223,-0.04265758395195007
A,0.37569376826286316,0.8880584239959717,2.170220056996186e-07,0.4485272765159607,0.8403593301773071,-0.01360589824616909,0.4843524694442749,0.7178032994270325,-0.028544846922159195,0.47892898321151733,0.6051920652389526,-0.042762257158756256,0.4661172032356262,0.5234482288360596,-0.060364458709955215,0.5066511631011963,0.6896346807479858,-0.036305297166109085,0.5276776552200317,0.5694854855537415,-0.05846257507801056,0.5383366942405701,0.48628950119018555,-0.07285567373037338,0.5444150567054749,0.4221721291542053,-0.08539720624685287,0.44520360231399536,0.6695491671562195,-0.0482429638504982,0.44939249753952026,0.5050879120826721,-0.08451297134160995,0.44019198417663574,0.5519354343414307,-0.09372396022081375,0.4320312738418579,0.6240031123161316,-0.09320926666259766,0.38127800822257996,0.671373724937439,-0.05981031060218811,0.38535958528518677,0.5137370824813843,-0.09548627585172653,0.38212260603904724,0.5706245303153992,-0.08540600538253784,0.3799804449081421,0.6354546546936035,-0.07031983137130737,0.3221691846847534,0.6907723546028137,-0.07161306589841843,0.32838326692581177,0.5641106367111206,-0.10138916224241257,0.3263675570487976,0.5958679914474487,-0.0932343453168869,0.3226671814918518,0.6426262259483337,-0.08130819350481033
A,0.3406364321708679,0.8880614042282104,2.155386482627364e-07,0.4392205476760864,0.8431311845779419,-0.02727634273469448,0.4905070960521698,0.7202722430229187,-0.03392359986901283,0.4964924156665802,0.6007285714149475,-0.04334906116127968,0.4867853820323944,0.5072308778762817,-0.05488620698451996,0.5015076994895935,0.6565691232681274,0.011055340990424156,0.5214540362358093,0.5671215057373047,-0.021435508504509926,0.535657525062561,0.4983315169811249,-0.04773947596549988,0.5457583665847778,0.4396929442882538,-0.06848621368408203,0.4329957067966461,0.6209536790847778,-0.0014098958345130086,0.43844541907310486,0.5125489234924316,-0.06540054082870483,0.41963449120521545,0.6107346415519714,-0.0934189185500145,0.41090601682662964,0.704534113407135,-0.09578466415405273,0.3596663177013397,0.6208987236022949,-0.020620694383978844,0.3682551980018616,0.522675096988678,-0.09468314796686172,0.3539282977581024,0.631191074848175,-0.09667978435754776,0.34936660528182983,0.7108070254325867,-0.0763917937874794,0.28429096937179565,0.6454687118530273,-0.04115396365523338,0.2956683933734894,0.5651525259017944,-0.09820976853370667,0.28615760803222656,0.6162058115005493,-0.09806452691555023,0.28429538011550903,0.6582890152931213,-0.0845765471458435
A,0.3441825211048126,0.8731884360313416,1.9830376629670354e-07,0.4448237419128418,0.819911003112793,-0.01788916625082493,0.4969446361064911,0.7153966426849365,-0.018583480268716812,0.49695733189582825,0.6092439293861389,-0.022482795640826225,0.48142582178115845,0.531976580619812,-0.028553590178489685,0.4997379183769226,0.6436727046966553,0.028002019971609116,0.5215024948120117,0.5652135610580444,0.004987895023077726,0.531522274017334,0.4969969689846039,-0.014077119529247284,0.5428581237792969,0.43876248598098755,-0.03014564886689186,0.42786991596221924,0.6051523685455322,0.015058607794344425,0.44421204924583435,0.5083219408988953,-0.04025477543473244,0.4206252098083496,0.6085577011108398,-0.06205620989203453,0.408163845539093,0.701758861541748,-0.05883798375725746,0.3543684482574463,0.6017685532569885,-0.0033817021176218987,0.3662155866622925,0.516589879989624,-0.06947655975818634,0.3530922830104828,0.6306450366973877,-0.06512972712516785,0.3500424325466156,0.7095882892608643,-0.04057661071419716,0.28066733479499817,0.6299183368682861,-0.022003469988703728,0.2885933220386505,0.5627495050430298,-0.07233034074306488,0.2830216884613037,0.6442872285842896,-0.0642411857843399,0.2871045172214508,0.7051572203636169,-0.04444865137338638
A,0.32661956548690796,0.8903501629829407,-3.466213982505906e-08,0.4439575970172882,0.8232336640357971,-0.01758420094847679,0.507927656173706,0.6948562860488892,-0.01754235289990902,0.5317205190658569,0.5630210638046265,-0.022083202376961708,0.5320552587509155,0.46874478459358215,-0.02637813426554203,0.49485287070274353,0.6268234848976135,0.03798163682222366,0.5000772476196289,0.5329096913337708,0.00505140470340848,0.5057393312454224,0.5296136140823364,-0.023787863552570343,0.5144752264022827,0.5271085500717163,-0.04336982220411301,0.4213462173938751,0.6097928881645203,0.024655085057020187,0.4244970679283142,0.49598604440689087,-0.03046131506562233,0.40946337580680847,0.6109098792076111,-0.05626567080616951,0.40169447660446167,0.7016873955726624,-0.06005595624446869,0.3440327048301697,0.6155375242233276,0.003638508263975382,0.34881770610809326,0.5185726284980774,-0.05888189375400543,0.3445669710636139,0.6327612996101379,-0.052876222878694534,0.34439748525619507,0.707709789276123,-0.031222159042954445,0.26720041036605835,0.6454669237136841,-0.01878238283097744,0.2745649516582489,0.5635054707527161,-0.06285583972930908,0.27276915311813354,0.6380143761634827,-0.05231639742851257,0.2775972783565521,0.6922515034675598,-0.03400681912899017
A,0.33527475595474243,0.8843051195144653,-2.1330886568193819e-07,0.454750657081604,0.8122432231903076,-0.03066047839820385,0.5221903920173645,0.6668910384178162,-0.033838775008916855,0.5470232367515564,0.5283684730529785,-0.03947744518518448,0.5492536425590515,0.43423599004745483,-0.039802636951208115,0.4809008240699768,0.5874199271202087,0.02262597717344761,0.4746447205543518,0.49735480546951294,-0.03214607015252113,0.4532415568828583,0.5924923419952393,-0.06951652467250824,0.4428551197052002,0.6708563566207886,-0.0853549912571907,0.40805989503860474,0.5893280506134033,0.018327873200178146,0.40538597106933594,0.48780983686447144,-0.04421427100896835,0.3959662914276123,0.6112882494926453,-0.07150168716907501,0.39167284965515137,0.6990709900856018,-0.07524441927671432,0.33832401037216187,0.6030720472335815,0.0029363008216023445,0.3368573784828186,0.5167467594146729,-0.060526371002197266,0.3376334309577942,0.6342914700508118,-0.05961441248655319,0.3386825919151306,0.708978533744812,-0.04035361856222153,0.2734553813934326,0.6305477619171143,-0.015188955701887608,0.27497559785842896,0.559207022190094,-0.05352208390831947,0.27831071615219116,0.6305079460144043,-0.046832822263240814,0.28471308946609497,0.6811619400978088,-0.030931182205677032
A,0.35332414507865906,0.8693848848342896,5.477789954966283e-07,0.4505513310432434,0.8279256224632263,-0.05094682797789574,0.4928218424320221,0.7240080833435059,-0.08752129226922989,0.4923110008239746,0.6188812851905823,-0.12279239296913147,0.47193974256515503,0.5256582498550415,-0.16058027744293213,0.5105078816413879,0.6450920104980469,-0.05521582439541817,0.5306913256645203,0.5622069239616394,-0.12624502182006836,0.5425397753715515,0.49360495805740356,-0.17937488853931427,0.5529768466949463,0.43380025029182434,-0.21749603748321533,0.4454793334007263,0.6186214685440063,-0.06915129721164703,0.4518626630306244,0.5020606517791748,-0.16988623142242432,0.43028032779693604,0.597155749797821,-0.21261891722679138,0.4236283004283905,0.690523624420166,-0.22444523870944977,0.375058650970459,0.6184980273246765,-0.09130533784627914,0.38051286339759827,0.5077850222587585,-0.19247537851333618,0.3676719069480896,0.6098756194114685,-0.19961422681808472,0.3656344413757324,0.6944661140441895,-0.18216508626937866,0.3044968843460083,0.6364397406578064,-0.11685018986463547,0.30436259508132935,0.5663563013076782,-0.19844526052474976,0.2975408434867859,0.6228011846542358,-0.20874859392642975,0.2989833354949951,0.674678385257721,-0.2015431970357895
B,0.2962590754032135,0.8438202738761902,2.730094195158017e-07,0.37192845344543457,0.7961741089820862,-0.02020479366183281,0.4068964421749115,0.6934667825698853,-0.025815974920988083,0.37410420179367065,0.6154410243034363,-0.03154759481549263,0.32857805490493774,0.5906055569648743,-0.040488678961992264,0.36960843205451965,0.5293163061141968,-0.013715805485844612,0.3628859221935272,0.3953983187675476,-0.034221675246953964,0.35395240783691406,0.30877044796943665,-0.05537250638008118,0.3427219092845917,0.23595783114433289,-0.07117737829685211,0.31950685381889343,0.5260338187217712,-0.021014651283621788,0.3143440783023834,0.37555330991744995,-0.037414126098155975,0.30773434042930603,0.2781483232975006,-0.05780090019106865,0.30039411783218384,0.20476731657981873,-0.07356781512498856,0.2744322419166565,0.547041118144989,-0.03156757727265358,0.26964661478996277,0.4082677364349365,-0.05026911571621895,0.264264851808548,0.31772518157958984,-0.06943261623382568,0.2572465240955353,0.25019726157188416,-0.08126842975616455,0.22896814346313477,0.5903385877609253,-0.04411495849490166,0.22043326497077942,0.47746914625167847,-0.06086107715964317,0.21682265400886536,0.40724995732307434,-0.06864727288484573,0.21485309302806854,0.3477986752986908,-0.07320842891931534
B,0.3167165517807007,0.8538808822631836,2.660761992956395e-07,0.3831719160079956,0.8086604475975037,-0.020733395591378212,0.4133867919445038,0.7286795973777771,-0.029284382238984108,0.3790130019187927,0.6677423715591431,-0.03818006440997124,0.33369171619415283,0.6529694199562073,-0.04933468624949455,0.3902891278266907,0.6034629344940186,-0.009606312029063702,0.38962772488594055,0.4992625415325165,-0.028696145862340927,0.38490986824035645,0.4354802966117859,-0.048916593194007874,0.3782176077365875,0.3795979619026184,-0.06404227018356323,0.34867769479751587,0.5954476594924927,-0.015053337439894676,0.34992796182632446,0.4775962233543396,-0.029701216146349907,0.3482125699520111,0.39996078610420227,-0.04874049872159958,0.34538447856903076,0.33785662055015564,-0.0637669563293457,0.3109394907951355,0.6089708805084229,-0.02421008236706257,0.31164807081222534,0.49779707193374634,-0.03924949839711189,0.3115312159061432,0.4277767539024353,-0.05570309981703758,0.31062424182891846,0.3719070851802826,-0.06670605391263962,0.27281105518341064,0.6412602066993713,-0.03586166352033615,0.2700493633747101,0.5572464466094971,-0.04747472330927849,0.2699507474899292,0.5033571720123291,-0.0533185638487339,0.27082428336143494,0.45504945516586304,-0.057804036885499954
B,0.2382199615240097,0.884618878364563,4.849452466260118e-07,0.3234539330005646,0.8380738496780396,-0.024316351860761642,0.3696340322494507,0.726320207118988,-0.03416747972369194,0.3253153860569,0.6415510177612305,-0.043974339962005615,0.26455023884773254,0.6150228381156921,-0.057610154151916504,0.33600887656211853,0.5512404441833496,-0.02098631113767624,0.3336162567138672,0.4020216464996338,-0.04602423682808876,0.32828232645988464,0.30313876271247864,-0.07028453052043915,0.31964758038520813,0.22050264477729797,-0.08799061924219131,0.27694404125213623,0.5428553223609924,-0.030801283195614815,0.2775799632072449,0.3760652244091034,-0.05193653702735901,0.2748449146747589,0.2625778913497925,-0.07639410346746445,0.2705848515033722,0.17555049061775208,-0.09452804177999496,0.2226206362247467,0.5602476596832275,-0.04403742775321007,0.22636742889881134,0.4034916162490845,-0.06683631986379623,0.2248837649822235,0.2994360029697418,-0.08816785365343094,0.22122174501419067,0.22039908170700073,-0.10050507634878159,0.16538920998573303,0.6008574366569519,-0.05956301838159561,0.16733427345752716,0.472478985786438,-0.07841501384973526,0.17050035297870636,0.39231598377227783,-0.08565417677164078,0.17388767004013062,0.32396256923675537,-0.08934738487005234
